%time,field.ecef_vel.e,field.ecef_vel.n,field.ecef_vel.u
1665831259.02961,-6.299264702,11.0078817,-0.541296234
1665831259.23105,-6.219025991,11.1204969,-0.326058212
1665831259.43232,-6.066240048,11.09182825,-0.155774642
1665831259.62379,-6.027509168,10.94858735,-0.184575939
1665831259.82526,-6.07086072,11.03541626,0.140577661
1665831260.02681,-6.02819246,10.93946688,0.065285723
1665831260.22824,-5.914327299,10.8391863,0.001355216
1665831260.42991,-5.917786634,10.78414602,0.083339914
1665831260.63152,-5.974259348,10.70838951,0.285061488
1665831260.83222,-5.812631748,10.53084238,0.582531395
1665831261.0334,-5.808092834,10.41492328,0.324047582
1665831261.22357,-5.733928609,10.35433827,0.742175522
1665831261.42471,-5.532397533,10.29792247,0.842613923
1665831261.62505,-5.543930648,10.04586957,0.687833229
1665831261.82651,-5.545891692,10.09305235,1.234639282
1665831262.02672,-5.52186188,9.783181728,0.432479619
1665831262.22793,-5.339967666,9.678774086,0.682010297
1665831262.42974,-5.222090975,9.431560452,0.631343499
1665831262.63034,-5.223997747,9.178304508,0.820956397
1665831262.8325,-5.105419249,9.127670987,0.833287109
1665831263.03394,-5.059825395,8.827646648,1.039468283
1665831263.22523,-4.884624391,8.682996561,0.83359655
1665831263.42672,-4.866399903,8.508312109,0.610802339
1665831263.62799,-4.612149168,8.246544954,1.062959292
1665831263.82929,-4.33042538,8.109870937,1.075548972
1665831264.03058,-4.335238065,7.995990469,0.826501873
1665831264.23191,-4.165264717,7.671212275,1.035530546
1665831264.43328,-4.178562799,7.588943158,0.957311345
1665831264.62486,-4.047818921,7.224366409,0.640311231
1665831264.82613,-3.858017528,7.120319058,0.905830553
1665831265.0274,-3.837184181,6.831287879,0.802000118
1665831265.22895,-3.658357906,6.632669795,0.476849876
1665831265.43043,-3.609170061,6.435322402,0.88441888
1665831265.63197,-3.408315011,6.322962935,0.805683317
1665831265.83359,-3.363924764,5.96571319,0.67159202
1665831266.0339,-3.219759782,5.841093239,0.816782018
1665831266.22509,-3.140816787,5.616462698,0.649111497
1665831266.42677,-2.870448986,5.467242073,0.42471948
1665831266.62884,-2.839974873,5.339204412,0.476455985
1665831266.82929,-2.812023345,4.953648838,0.70145221
1665831267.03088,-2.54993522,4.736320939,0.623281314
1665831267.23225,-2.5568114,4.640462385,0.334398646
1665831267.42345,-2.499438535,4.347830529,0.728606271
1665831267.62483,-2.254901342,4.248034691,0.501416016
1665831267.82617,-2.169248087,3.982923779,0.52497157
1665831268.02667,-2.190194797,3.648317468,0.556727544
1665831268.2281,-1.967750953,3.609866348,0.441466371
1665831268.42936,-1.860108174,3.396634952,0.421394907
1665831268.62965,-1.790746056,3.16125339,0.327872092
1665831268.83107,-1.637297784,3.012959948,0.297040567
1665831269.03268,-1.526045553,2.837773725,0.288594362
1665831269.23331,-1.454306808,2.555013321,0.33669318
1665831269.42407,-1.378136562,2.439432611,0.248810854
1665831269.62592,-1.238697864,2.272319239,0.298027827
1665831269.82729,-1.180890881,2.104522088,0.217602964
1665831270.02877,-1.109273712,1.893478013,0.393644634
1665831270.23042,-1.022091149,1.801288251,0.116399529
1665831270.43239,-0.918023537,1.684063266,0.180397068
1665831270.6241,-0.793217741,1.539039579,0.153953854
1665831270.82553,-0.723763773,1.373676243,0.103941723
1665831271.0261,-0.668970466,1.287070344,0.14269378
1665831271.22756,-0.610817447,1.173961183,0.025422154
1665831271.42818,-0.533421334,1.048955005,0.101512014
1665831271.62954,-0.454732264,0.989315876,-0.029165814
1665831271.83006,-0.467873041,0.853665342,0.129257267
1665831272.03136,-0.402297037,0.797134047,0.016745311
1665831272.23175,-0.371393767,0.697785674,0.015407899
1665831272.43359,-0.307473305,0.688147818,0.136086175
1665831272.63418,-0.287760069,0.558269427,-0.037614751
1665831272.8255,-0.262417466,0.541905345,0.096610355
1665831273.02739,-0.228705266,0.454188066,0.003375133
1665831273.22911,-0.214579177,0.44547734,0.088867746
1665831273.43078,-0.164986988,0.354211957,-0.033197788
1665831273.63128,-0.165560387,0.35572167,0.056365161
1665831273.83261,-0.133625711,0.286049896,0.061863369
1665831274.03381,-0.119478643,0.217071782,0.003327993
1665831274.23509,-0.060860186,0.162386462,-0.016277425
1665831274.42645,-0.061360832,0.127973606,0.007581844
1665831274.62688,-0.04484332,0.056932688,0.037082687
1665831274.82835,-0.00075587,0.016911393,-0.029226759
1665831275.02876,0.012833002,-0.025693836,0.02380905
1665831275.2302,0.002264314,-0.010372543,-0.022438878
1665831275.43189,-0.011189968,0.020336241,0.014715703
1665831275.63225,0.010879807,-0.010209496,0.005987988
1665831275.83376,-0.010508833,0.003464178,-0.006309034
1665831276.03423,0.007825339,0.001742408,-0.012895662
1665831276.22558,-0.004029589,0.004425903,0.010562376
1665831276.31532,-0.004029589,0.004425903,0.010562376
1665831276.42611,0.00217699,-6.35E-05,-0.012068003
1665831276.62747,0.000668204,0.001587736,0.005040099
1665831276.82881,-0.000755204,-0.001944463,0.000329741
1665831277.03057,0.002972627,0.001531104,-0.001479596
1665831277.23112,-0.002174735,0.010494895,-0.000835293
1665831277.43276,0.001612611,0.000246566,-0.004344962
1665831277.63326,-0.004378902,0.007292625,-0.012787996
1665831277.82376,-0.000956364,-0.002630236,0.027183032
1665831278.03523,0.003858493,0.00456467,-0.008219234
1665831278.22553,-0.000785286,0.001356578,-0.003837059
1665831278.42704,-0.001066339,-0.001437522,0.006731007
1665831278.62844,0.003332276,0.008542461,-0.004315355
1665831278.82871,0.000749379,0.00123719,-0.008183385
1665831279.03019,-0.000891042,0.00150043,0.007595706
1665831279.23179,0.003610426,0.003921892,-0.004874792
1665831279.43271,0.000477055,0.006156219,-5.82E-05
1665831279.63265,-0.000804691,0.005855082,2.21E-05
1665831279.83311,-0.00226141,-0.006496332,-0.004669443
1665831280.02443,0.006358917,0.009505413,-0.003077548
1665831280.22592,0.001103869,-0.005182374,0.015001816
1665831280.42723,-0.003369481,0.008669941,-0.007449076
1665831280.62848,-0.015230574,0.029383601,-0.018975079
1665831280.83007,-0.059700681,0.145905259,0.006433046
1665831281.03128,-0.141797134,0.28882883,0.039853477
1665831281.23278,-0.172332334,0.400835406,0.06976298
1665831281.43326,-0.262677234,0.489904045,-0.064367057
1665831281.6245,-0.36698183,0.776192847,0.193250048
1665831281.82611,-0.39608564,0.802328286,-0.074869472
1665831282.02755,-0.501040982,1.082914307,0.15906146
1665831282.2278,-0.577700648,1.198182874,0.080126151
1665831282.31844,-0.577700648,1.198182874,0.080126151
1665831282.42922,-0.64691854,1.373744417,0.078486555
1665831282.63053,-0.712133988,1.544031241,0.119596202
1665831282.83246,-0.810092972,1.716803625,0.184618666
1665831283.03281,-0.832957493,1.921810916,0.125183457
1665831283.23448,-0.97308836,2.174088117,0.059757439
1665831283.42594,-1.031664436,2.295657889,0.152682215
1665831283.6272,-1.052520824,2.591625041,0.083222974
1665831283.82743,-1.113477663,2.743830936,0.179189109
1665831284.02891,-1.161251995,2.950654503,0.080873924
1665831284.23046,-1.076023551,3.098648314,0.049950889
1665831284.43195,-1.08573459,3.391422233,0.009690012
1665831284.63347,-1.009861849,3.460410435,0.163218039
1665831284.82462,-0.992089285,3.706449244,0.020849714
1665831285.02604,-0.825016608,3.774156853,0.123048004
1665831285.22749,-0.728973406,3.99936124,0.071231233
1665831285.42891,-0.681463759,4.160215284,0.153005433
1665831285.63042,-0.591609969,4.2014196,0.04846338
1665831285.83176,-0.467390196,4.201239399,0.190274471
1665831286.0332,-0.413185382,4.338359932,-0.01852126
1665831286.22458,-0.327868233,4.363506919,0.060053374
1665831286.426,-0.368774415,4.382767195,0.177383107
1665831286.6274,-0.234255765,4.3259081,0.171980693
1665831286.82892,-0.202850601,4.242687706,0.030500723
1665831287.03021,-0.195538498,4.097969902,0.015954922
1665831287.23147,-0.21470671,4.013062978,0.145043279
1665831287.43312,-0.089522883,3.898147486,0.010362808
1665831287.62475,-0.15537048,3.757276094,0.182626545
1665831287.82496,-0.270330164,3.710486854,0.0458585
1665831288.02652,-0.192835659,3.564813652,0.265236827
1665831288.22776,-0.1549807,3.377914717,0.02765644
1665831288.42926,-0.254377855,3.241560189,0.135494134
1665831288.63069,-0.327950634,3.117299024,0.090508033
1665831288.83135,-0.427671598,3.095200167,0.149159886
1665831289.02293,-0.542081749,2.914257083,-0.015940199
1665831289.23428,-0.622506319,2.863976338,0.071443525
1665831289.42589,-0.697862188,2.850870605,0.034648923
1665831289.62759,-0.749507454,2.752497936,0.126585501
1665831289.82913,-1.002423221,2.728598965,-0.115464378
1665831290.03044,-1.268288466,2.641298743,0.200436575
1665831290.23206,-1.265464514,2.780153466,-0.213341349
1665831290.42345,-1.387290785,2.825566505,-0.017823178
1665831290.63302,-1.735950885,2.741456824,-0.042017111
1665831290.83442,-1.953082162,2.614881124,-0.191923518
1665831291.02479,-2.140171712,2.714045383,0.045021708
1665831291.22625,-2.344071285,2.735674332,-0.154344318
1665831291.42696,-2.611480364,2.55856694,-0.156762181
1665831291.62872,-2.877045249,2.437046892,-0.105076013
1665831291.82919,-3.078518659,2.368735191,-0.073545606
1665831292.03083,-3.369259645,2.248410365,-0.311356719
1665831292.23242,-3.558541954,2.029597839,-0.106740527
1665831292.42189,-4.012511578,1.951742581,-0.153190391
1665831292.62357,-4.173086204,1.846872158,-0.157628154
1665831292.82523,-4.442476971,1.832632384,-0.143658768
1665831293.02738,-4.57214385,1.708263408,-0.209334245
1665831293.22924,-4.890714798,1.645596103,-0.2644999
1665831293.43095,-5.063528291,1.759402826,-0.160377008
1665831293.63232,-5.225553112,1.673953488,-0.021312931
1665831293.83377,-5.449955234,1.756431085,-0.433014417
1665831294.02513,-5.711433579,1.946522499,-0.10582918
1665831294.22663,-5.717565182,2.005030123,-0.181448234
1665831294.42704,-5.842937287,1.87310379,-0.319761314
1665831294.62855,-6.128327412,2.066808325,-0.189284267
1665831294.83001,-6.324391587,2.190756254,-0.252928988
1665831295.03147,-6.427220042,2.227858689,-0.137663086
1665831295.2332,-6.671172659,2.247098926,-0.383832507
1665831295.42466,-6.684016529,2.353169068,-0.058213712
1665831295.62641,-6.966022785,2.357032536,-0.426533145
1665831295.82687,-7.132797224,2.4889187,-0.305531756
1665831296.02888,-7.263212492,2.378351575,-0.307090162
1665831296.2292,-7.444628205,2.475238709,-0.215934895
1665831296.43077,-7.566124683,2.55703598,-0.233442095
1665831296.63135,-7.72879331,2.665203282,-0.37628359
1665831296.83291,-7.803463258,2.73423001,-0.515820824
1665831297.03342,-7.892481885,2.76135384,-0.198801815
1665831297.22514,-8.186480479,2.89653118,-0.347347477
1665831297.42487,-8.280231249,2.848112232,-0.23255981
1665831297.62636,-8.433489736,2.959187128,-0.380919925
1665831297.82676,-8.4415635,3.2267735,-0.252714435
1665831298.02741,-8.639652842,2.992279611,-0.249538187
1665831298.22883,-8.805226452,3.334001937,-0.116843947
1665831298.42962,-8.806534484,2.869477393,-0.646923532
1665831298.63077,-8.971508441,3.237826736,-0.456341017
1665831298.83239,-9.29125241,3.392759837,-0.233287573
1665831299.03301,-9.172928195,3.495580045,-0.27022854
1665831299.23466,-9.402187048,3.30730869,-0.439858741
1665831299.42619,-9.568875478,3.399574894,-0.397721167
1665831299.62751,-9.575827366,3.720038173,-0.451251045
