%time,estimated_velocity,yaw_rate
1665830939.79452,0,0
1665830939.80645,0,0
1665830939.81831,0,0
1665830939.83067,0,0
1665830939.84242,0,0
1665830939.85455,0,0
1665830939.8676,0,0
1665830939.87907,0,0
1665830939.89062,0,0
1665830939.9026,0,0
1665830939.91466,0,0
1665830939.92678,0,0
1665830939.93879,0,0
1665830939.95075,0,0
1665830939.96283,0,0
1665830939.9748,0,0
1665830939.98678,0,0
1665830939.99886,0,0
1665830940.01094,0,0
1665830940.02371,0,0
1665830940.03493,0,0
1665830940.04724,0,0
1665830940.05902,0,0
1665830940.07136,0,0
1665830940.08308,0,0
1665830940.09515,0,0
1665830940.10775,0,0
1665830940.11931,0,0
1665830940.13138,0,0
1665830940.14344,0,0
1665830940.15548,0,0
1665830940.16741,0,0
1665830940.18004,0,0
1665830940.1914,0,0
1665830940.20465,0,0
1665830940.21545,0,0
1665830940.22764,0,0
1665830940.24036,0,0
1665830940.25166,0,0
1665830940.26391,0,0
1665830940.27569,0,0
1665830940.28812,0,0
1665830940.30022,0,0
1665830940.3127,0,0
1665830940.32386,0,0
1665830940.33655,0,0
1665830940.34799,0,0
1665830940.36001,0,0
1665830940.3719,0,0
1665830940.38496,0,0
1665830940.39607,0,0
1665830940.4081,0,0
1665830940.42031,0,0
1665830940.43215,0,0
1665830940.44449,0,0
1665830940.45616,0,0
1665830940.46826,0,0
1665830940.48024,0,0
1665830940.49223,0,0
1665830940.50484,0,0
1665830940.5163,0,0
1665830940.52835,0,0
1665830940.54088,0,0
1665830940.55267,0,0
1665830940.56481,0,0
1665830940.57643,0,0
1665830940.58932,0,0
1665830940.60102,0,0
1665830940.61336,0,0
1665830940.62462,0,0
1665830940.63686,0,0
1665830940.64879,0,0
1665830940.66074,0,0
1665830940.67366,0,0
1665830940.68485,0,0
1665830940.69714,0,0
1665830940.70887,0,0
1665830940.72126,0,0
1665830940.73352,0,0
1665830940.74516,0,0
1665830940.75706,0,0
1665830940.76966,0,0
1665830940.78084,0,0
1665830940.79387,0,0
1665830940.80513,0,0
1665830940.81704,0,0
1665830940.82914,0,0
1665830940.84115,0,0
1665830940.8532,0,0
1665830940.86525,0,0
1665830940.87744,0,0
1665830940.88956,0,0
1665830940.90154,0,0
1665830940.91349,0,0
1665830940.92552,0,0
1665830940.93751,0,0
1665830940.94953,0,0
1665830940.96152,0,0
1665830940.97405,0,0
1665830940.98559,0,0
1665830940.99768,0,0
1665830941.00969,0,0
1665830941.0217,0,0
1665830941.03438,0,0
1665830941.04568,0,0
1665830941.0579,0,0
1665830941.0698,0,0
1665830941.08186,0,0
1665830941.09395,0,0
1665830941.10688,0,0
1665830941.11802,0,0
1665830941.13048,0,0
1665830941.14213,0,0
1665830941.155,0,0
1665830941.16633,0,0
1665830941.17816,0,0
1665830941.19066,0,0
1665830941.20221,0,0
1665830941.21424,0,0
1665830941.22708,0,0
1665830941.23818,0,0
1665830941.25125,0,0
1665830941.26225,0,0
1665830941.2745,0,0
1665830941.28621,0,0
1665830941.29825,0,0
1665830941.31098,0,0
1665830941.32313,0,0
1665830941.33554,0,0
1665830941.34661,0,0
1665830941.35868,0,0
1665830941.3708,0,0
1665830941.3836,0,0
1665830941.39485,0,0
1665830941.40681,0,0
1665830941.41887,0,0
1665830941.4318,0,0
1665830941.44283,0,0
1665830941.45491,0,0
1665830941.46694,0,0
1665830941.47892,0,0
1665830941.49091,0,0
1665830941.50292,0,0
1665830941.51518,0,0
1665830941.52698,0,0
1665830941.53895,0,0
1665830941.5514,0,0
1665830941.56329,0,0
1665830941.57518,0,0
1665830941.58724,0,0
1665830941.59941,0,0
1665830941.61174,0,0
1665830941.62366,0,0
1665830941.63568,0,0
1665830941.64755,0,0
1665830941.65954,0,0
1665830941.67164,0,0
1665830941.68426,0,0
1665830941.69557,0,0
1665830941.70821,0,0
1665830941.7195,0,0
1665830941.73151,0,0
1665830941.74375,0,0
1665830941.7561,0,0
1665830941.76806,0,0
1665830941.77979,0,0
1665830941.79223,0,0
1665830941.80422,0,0
1665830941.8159,0,0
1665830941.82805,0,0
1665830941.84068,0,0
1665830941.85219,0,0
1665830941.86416,0,0
1665830941.87632,0,0
1665830941.88822,0,0
1665830941.90079,0,0
1665830941.91236,0,0
1665830941.9244,0,0
1665830941.93649,0,0
1665830941.94845,0,0
1665830941.96132,0,0
1665830941.97246,0,0
1665830941.98451,0,0
1665830941.99656,0,0
1665830942.00862,0,0
1665830942.02159,0,0
1665830942.03258,0,0
1665830942.04503,0,0
1665830942.05687,0,0
1665830942.06962,0,0
1665830942.08099,0,0
1665830942.09307,0,0
1665830942.10526,0,0
1665830942.11734,0,0
1665830942.12933,0,0
1665830942.14126,0,0
1665830942.15332,0,0
1665830942.16555,0,0
1665830942.1779,0,0
1665830942.18932,0,0
1665830942.20213,0,0
1665830942.21426,0,0
1665830942.22588,0,0
1665830942.23787,0,0
1665830942.24954,0,0
1665830942.26169,0,0
1665830942.2734,0,0
1665830942.28545,0,0
1665830942.29749,0,0
1665830942.30981,0,0
1665830942.32151,0,0
1665830942.33359,0,0
1665830942.34581,0,0
1665830942.3578,0,0
1665830942.36982,0,0
1665830942.38175,0,0
1665830942.39377,0,0
1665830942.40579,0,0
1665830942.41783,0,0
1665830942.43033,0,0
1665830942.44191,0,0
1665830942.45393,0,0
1665830942.46602,0,0
1665830942.47846,0,0
1665830942.48997,0,0
1665830942.5021,0,0
1665830942.51406,0,0
1665830942.52624,0,0
1665830942.53874,0,0
1665830942.55038,0,0
1665830942.5625,0,0
1665830942.57453,0,0
1665830942.58681,0,0
1665830942.59919,0,0
1665830942.61071,0,0
1665830942.62361,0,0
1665830942.63473,0,0
1665830942.64681,0,0
1665830942.65925,0,0
1665830942.67154,0,0
1665830942.68275,0,0
1665830942.69539,0,0
1665830942.70733,0,0
1665830942.71953,0,0
1665830942.7314,0,0
1665830942.74287,0,0
1665830942.75488,0,0
1665830942.76691,0,0
1665830942.77938,0,0
1665830942.79166,0,0
1665830942.8031,0,0
1665830942.81524,0,0
1665830942.82717,0,0
1665830942.83922,0,0
1665830942.85128,0,0
1665830942.86336,0,0
1665830942.87552,0,0
1665830942.88752,0,0
1665830942.90053,0,0
1665830942.91159,0,0
1665830942.92358,0,0
1665830942.93661,0,0
1665830942.94759,0,0
1665830942.95983,0,0
1665830942.97162,0,0
1665830942.98367,0,0
1665830942.99654,0,0
1665830943.00774,0,0
1665830943.01973,0,0
1665830943.03229,0,0
1665830943.04376,0,0
1665830943.05585,0,0
1665830943.06863,0,0
1665830943.0801,0,0
1665830943.09215,0,0
1665830943.10412,0,0
1665830943.1161,0,0
1665830943.1284,0,0
1665830943.14012,0,0
1665830943.15269,0,0
1665830943.16517,0,0
1665830943.17614,0,0
1665830943.18864,0,0
1665830943.20021,0,0
1665830943.21237,0,0
1665830943.22504,0,0
1665830943.23664,0,0
1665830943.24873,0,0
1665830943.26154,0,0
1665830943.27234,0,0
1665830943.28469,0,0
1665830943.29651,0,0
1665830943.30861,0,0
1665830943.32073,0,0
1665830943.33277,0,0
1665830943.34504,0,0
1665830943.35789,0,0
1665830943.36893,0,0
1665830943.38189,0,0
1665830943.39296,0,0
1665830943.40503,0,0
1665830943.41797,0,0
1665830943.42904,0,0
1665830943.44103,0,0
1665830943.45365,0,0
1665830943.46508,0,0
1665830943.4779,0,0
1665830943.48917,0,0
1665830943.50127,0,0
1665830943.51341,0,0
1665830943.52589,0,0
1665830943.53769,0,0
1665830943.54969,0,0
1665830943.56178,0,0
1665830943.57418,0,0
1665830943.586,0,0
1665830943.59805,0,0
1665830943.60995,0,0
1665830943.62199,0,0
1665830943.63457,0,0
1665830943.64603,0,0
1665830943.65885,0,0
1665830943.67005,0,0
1665830943.68237,0,0
1665830943.69517,0,0
1665830943.70614,0,0
1665830943.71873,0,0
1665830943.73053,0,0
1665830943.74225,0,0
1665830943.75496,0,0
1665830943.76626,0,0
1665830943.77845,0,0
1665830943.79044,0,0
1665830943.80286,0,0
1665830943.81442,0,0
1665830943.82669,0,0
1665830943.83862,0,0
1665830943.85066,0,0
1665830943.86269,0,0
1665830943.87469,0,0
1665830943.88678,0,0
1665830943.89876,0,0
1665830943.91077,0,0
1665830943.92309,0,0
1665830943.93483,0,0
1665830943.94674,0,0
1665830943.95875,0,0
1665830943.97081,0,0
1665830943.98296,0,0
1665830943.99498,0,0
1665830944.0071,0,0
1665830944.01934,0,0
1665830944.03199,0,0
1665830944.04336,0,0
1665830944.05525,0,0
1665830944.06746,0,0
1665830944.07943,0,0
1665830944.09137,0,0
1665830944.10333,0,0
1665830944.11531,0,0
1665830944.12735,0,0
1665830944.13938,0,0
1665830944.15151,0,0
1665830944.16349,0,0
1665830944.17595,0,0
1665830944.18762,0,0
1665830944.19996,0,0
1665830944.21214,0,0
1665830944.22365,0,0
1665830944.23595,0,0
1665830944.24759,0,0
1665830944.25984,0,0
1665830944.27166,0,0
1665830944.284,0,0
1665830944.29668,0,0
1665830944.30789,0,0
1665830944.32008,0,0
1665830944.33206,0,0
1665830944.34451,0,0
1665830944.35673,0,0
1665830944.36917,0,0
1665830944.38016,0,0
1665830944.39211,0,0
1665830944.40427,0,0
1665830944.41612,0,0
1665830944.4283,0,0
1665830944.44076,0,0
1665830944.45231,0,0
1665830944.46492,0,0
1665830944.47671,0,0
1665830944.48827,0,0
1665830944.50035,0,0
1665830944.51331,0,0
1665830944.52469,0,0
1665830944.53716,0,0
1665830944.54889,0,0
1665830944.5613,0,0
1665830944.57276,0,0
1665830944.58488,0,0
1665830944.59691,0,0
1665830944.609,0,0
1665830944.62163,0,0
1665830944.63306,0,0
1665830944.64504,0,0
1665830944.65714,0,0
1665830944.6699,0,0
1665830944.68113,0,0
1665830944.69318,0,0
1665830944.70604,0,0
1665830944.71721,0,0
1665830944.72947,0,0
1665830944.74128,0,0
1665830944.75354,0,0
1665830944.76541,0,0
1665830944.77747,0,0
1665830944.78976,0,0
1665830944.80155,0,0
1665830944.81359,0,0
1665830944.82558,0,0
1665830944.83756,0,0
1665830944.84956,0,0
1665830944.86155,0,0
1665830944.87359,0,0
1665830944.88569,0,0
1665830944.89868,0,0
1665830944.9099,0,0
1665830944.92186,0,0
1665830944.93465,0,0
1665830944.94584,0,0
1665830944.95793,0,0
1665830944.96992,0,0
1665830944.98199,0,0
1665830944.99422,0,0
1665830945.00699,0,0
1665830945.01895,0,0
1665830945.03043,0,0
1665830945.04307,0,0
1665830945.05504,0,0
1665830945.06638,0,0
1665830945.07865,0,0
1665830945.09044,0,0
1665830945.10244,0,0
1665830945.11448,0,0
1665830945.1265,0,0
1665830945.13851,0,0
1665830945.15056,0,0
1665830945.16328,0,0
1665830945.17472,0,0
1665830945.18685,0,0
1665830945.19943,0,0
1665830945.21077,0,0
1665830945.22314,0,0
1665830945.23481,0,0
1665830945.24773,0,0
1665830945.25908,0,0
1665830945.27112,0,0
1665830945.28412,0,0
1665830945.29562,0,0
1665830945.30761,0,0
1665830945.32016,0,0
1665830945.33139,0,0
1665830945.34338,0,0
1665830945.35541,0,0
1665830945.36834,0,0
1665830945.37955,0,0
1665830945.39135,0,0
1665830945.40342,0,0
1665830945.41539,0,0
1665830945.42736,0,0
1665830945.43939,0,0
1665830945.452,0,0
1665830945.46356,0,0
1665830945.47567,0,0
1665830945.48788,0,0
1665830945.50069,0,0
1665830945.51201,0,0
1665830945.52435,0,0
1665830945.53649,0,0
1665830945.54841,0,0
1665830945.56028,0,0
1665830945.57325,0,0
1665830945.58436,0,0
1665830945.59697,0,0
1665830945.60831,0,0
1665830945.62038,0,0
1665830945.63313,0,0
1665830945.64453,0,0
1665830945.65706,0,0
1665830945.66848,0,0
1665830945.68053,0,0
1665830945.69287,0,0
1665830945.70464,0,0
1665830945.71735,0,0
1665830945.72967,0,0
1665830945.74148,0,0
1665830945.75312,0,0
1665830945.76595,0,0
1665830945.7771,0,0
1665830945.7892,0,0
1665830945.80132,0,0
1665830945.81334,0,0
1665830945.82528,0,0
1665830945.83839,0,0
1665830945.84939,0,0
1665830945.86137,0,0
1665830945.87351,0,0
1665830945.8854,0,0
1665830945.89749,0,0
1665830945.90945,0,0
1665830945.92141,0,0
1665830945.93361,0,0
1665830945.94552,0,0
1665830945.95758,0,0
1665830945.96949,0,0
1665830945.98158,0,0
1665830945.99445,0,0
1665830946.00581,0,0
1665830946.01791,0,0
1665830946.03088,0,0
1665830946.04213,0,0
1665830946.05408,0,0
1665830946.0661,0,0
1665830946.07799,0,0
1665830946.09006,0,0
1665830946.10216,0,0
1665830946.11412,0,0
1665830946.12632,0,0
1665830946.13813,0,0
1665830946.15038,0,0
1665830946.16223,0,0
1665830946.17431,0,0
1665830946.18699,0,0
1665830946.19832,0,0
1665830946.21056,0,0
1665830946.22347,0,0
1665830946.23448,0,0
1665830946.2468,0,0
1665830946.25861,0,0
1665830946.27072,0,0
1665830946.28314,0,0
1665830946.29473,0,0
1665830946.30686,0,0
1665830946.31879,0,0
1665830946.33161,0,0
1665830946.34277,0,0
1665830946.35489,0,0
1665830946.3669,0,0
1665830946.37896,0,0
1665830946.39143,0,0
1665830946.4033,0,0
1665830946.41498,0,0
1665830946.42701,0,0
1665830946.43905,0,0
1665830946.45147,0,0
1665830946.46319,0,0
1665830946.47534,0,0
1665830946.48818,0,0
1665830946.49944,0,0
1665830946.51231,0,0
1665830946.52361,0,0
1665830946.53649,0,0
1665830946.54765,0,0
1665830946.55959,0,0
1665830946.57166,0,0
1665830946.58373,0,0
1665830946.59569,0,0
1665830946.60772,0,0
1665830946.6198,0,0
1665830946.63204,0,0
1665830946.64449,0,0
1665830946.6568,0,0
1665830946.66797,0,0
1665830946.68079,0,0
1665830946.69295,0,0
1665830946.70424,0,0
1665830946.71631,0,0
1665830946.7284,0,0
1665830946.74034,0,0
1665830946.75297,0,0
1665830946.76449,0,0
1665830946.77672,0,0
1665830946.78854,0,0
1665830946.80061,0,0
1665830946.81259,0,0
1665830946.82463,0,0
1665830946.83657,0,0
1665830946.84903,0,0
1665830946.86128,0,0
1665830946.87277,0,0
1665830946.88531,0,0
1665830946.89663,0,0
1665830946.9087,0,0
1665830946.92074,0,0
1665830946.93291,0,0
1665830946.94491,0,0
1665830946.95691,0,0
1665830946.96985,0,0
1665830946.98194,0,0
1665830946.99327,0,0
1665830947.0054,0,0
1665830947.0174,0,0
1665830947.03021,0,0
1665830947.04152,0,0
1665830947.05355,0,0
1665830947.06641,0,0
1665830947.07773,0,0
1665830947.0901,0,0
1665830947.10161,0,0
1665830947.11366,0,0
1665830947.12573,0,0
1665830947.13822,0,0
1665830947.15008,0,0
1665830947.16177,0,0
1665830947.17443,0,0
1665830947.18586,0,0
1665830947.199,0,0
1665830947.20997,0,0
1665830947.22214,0,0
1665830947.23428,0,0
1665830947.24652,0,0
1665830947.2587,0,0
1665830947.27076,0,0
1665830947.28238,0,0
1665830947.29503,0,0
1665830947.30659,0,0
1665830947.31881,0,0
1665830947.33049,0,0
1665830947.34248,0,0
1665830947.35513,0,0
1665830947.36652,0,0
1665830947.3793,0,0
1665830947.39054,0,0
1665830947.40389,0,0
1665830947.41461,0,0
1665830947.42669,0,0
1665830947.43946,0,0
1665830947.45141,0,0
1665830947.46342,0,0
1665830947.47569,0,0
1665830947.48723,0,0
1665830947.50015,0,0
1665830947.5112,0,0
1665830947.5232,0,0
1665830947.53528,0,0
1665830947.5484,0,0
1665830947.55977,0,0
1665830947.57136,0,0
1665830947.58347,0,0
1665830947.59544,0,0
1665830947.60762,0,0
1665830947.61952,0,0
1665830947.63201,0,0
1665830947.64418,0,0
1665830947.65648,0,0
1665830947.66831,0,0
1665830947.68011,0,0
1665830947.69197,0,0
1665830947.70415,0,0
1665830947.71608,0,0
1665830947.7283,0,0
1665830947.74032,0,0
1665830947.75251,0,0
1665830947.76426,0,0
1665830947.77721,0,0
1665830947.78869,0,0
1665830947.80019,0,0
1665830947.81222,0,0
1665830947.82535,0,0
1665830947.8366,0,0
1665830947.84861,0,0
1665830947.86035,0,0
1665830947.87244,0,0
1665830947.88482,0,0
1665830947.89639,0,0
1665830947.909,0,0
1665830947.92031,0,0
1665830947.93272,0,0
1665830947.94456,0,0
1665830947.95715,0,0
1665830947.96939,0,0
1665830947.98088,0,0
1665830947.99292,0,0
1665830948.00493,0,0
1665830948.01696,0,0
1665830948.02921,0,0
1665830948.04133,0,0
1665830948.05304,0,0
1665830948.06502,0,0
1665830948.07701,0,0
1665830948.08899,0,0
1665830948.10104,0,0
1665830948.11321,0,0
1665830948.12581,0,0
1665830948.13801,0,0
1665830948.14928,0,0
1665830948.16198,0,0
1665830948.17336,0,0
1665830948.18548,0,0
1665830948.19748,0,0
1665830948.20999,0,0
1665830948.22185,0,0
1665830948.23451,0,0
1665830948.24637,0,0
1665830948.25776,0,0
1665830948.26983,0,0
1665830948.28189,0,0
1665830948.29388,0,0
1665830948.30588,0,0
1665830948.31813,0,0
1665830948.33001,0,0
1665830948.34198,0,0
1665830948.35397,0,0
1665830948.36608,0,0
1665830948.37803,0,0
1665830948.39001,0,0
1665830948.40198,0,0
1665830948.41422,0,0
1665830948.42662,0,0
1665830948.43925,0,0
1665830948.45056,0,0
1665830948.46259,0,0
1665830948.4745,0,0
1665830948.48777,0,0
1665830948.49874,0,0
1665830948.51127,0,0
1665830948.52265,0,0
1665830948.5347,0,0
1665830948.54732,0,0
1665830948.55871,0,0
1665830948.57083,0,0
1665830948.58288,0,0
1665830948.59509,0,0
1665830948.60717,0,0
1665830948.6196,0,0
1665830948.6316,0,0
1665830948.64367,0,0
1665830948.65577,0,0
1665830948.66763,0,0
1665830948.67928,0,0
1665830948.69117,0,0
1665830948.70319,0,0
1665830948.71511,0,0
1665830948.72796,0,0
1665830948.73926,0,0
1665830948.75144,0,0
1665830948.76338,0,0
1665830948.77546,0,0
1665830948.78773,0,0
1665830948.79948,0,0
1665830948.81147,0,0
1665830948.82409,0,0
1665830948.83595,0,0
1665830948.84752,0,0
1665830948.8595,0,0
1665830948.87152,0,0
1665830948.88356,0,0
1665830948.89573,0,0
1665830948.90766,0,0
1665830948.92014,0,0
1665830948.93164,0,0
1665830948.94378,0,0
1665830948.95591,0,0
1665830948.96845,0,0
1665830948.98053,0,0
1665830948.99223,0,0
1665830949.00503,0,0
1665830949.01606,0,0
1665830949.02833,0,0
1665830949.04036,0,0
1665830949.05305,0,0
1665830949.06434,0,0
1665830949.07628,0,0
1665830949.08874,0,0
1665830949.10104,0,0
1665830949.11239,0,0
1665830949.12433,0,0
1665830949.13685,0,0
1665830949.1495,0,0
1665830949.16105,0,0
1665830949.17303,0,0
1665830949.18489,0,0
1665830949.19757,0,0
1665830949.20897,0,0
1665830949.22175,0,0
1665830949.23398,0,0
1665830949.24598,0,0
1665830949.25702,0,0
1665830949.26906,0,0
1665830949.2816,0,0
1665830949.29307,0,0
1665830949.30585,0,0
1665830949.31747,0,0
1665830949.32923,0,0
1665830949.34126,0,0
1665830949.35331,0,0
1665830949.36567,0,0
1665830949.37796,0,0
1665830949.38927,0,0
1665830949.40141,0,0
1665830949.41352,0,0
1665830949.42557,0,0
1665830949.43762,0,0
1665830949.44984,0,0
1665830949.462,0,0
1665830949.4748,0,0
1665830949.48647,0,0
1665830949.49883,0,0
1665830949.50989,0,0
1665830949.52211,0,0
1665830949.53474,0,0
1665830949.54626,0,0
1665830949.55801,0,0
1665830949.57012,0,0
1665830949.58211,0,0
1665830949.59416,0,0
1665830949.60619,0,0
1665830949.61821,0,0
1665830949.63116,0,0
1665830949.64324,0,0
1665830949.65432,0,0
1665830949.66715,0,0
1665830949.67858,0,0
1665830949.69142,0,0
1665830949.70325,0,0
1665830949.71464,0,0
1665830949.72686,0,0
1665830949.73882,0,0
1665830949.75088,0,0
1665830949.76291,0,0
1665830949.77534,0,0
1665830949.78737,0,0
1665830949.79908,0,0
1665830949.81091,0,0
1665830949.823,0,0
1665830949.83497,0,0
1665830949.84714,0,0
1665830949.85912,0,0
1665830949.87117,0,0
1665830949.88358,0,0
1665830949.89519,0,0
1665830949.90745,0,0
1665830949.92017,0,0
1665830949.93157,0,0
1665830949.94459,0,0
1665830949.95594,0,0
1665830949.96829,0,0
1665830949.98011,0,0
1665830949.99275,0,0
1665830950.00447,0,0
1665830950.01616,0,0
1665830950.02798,0,0
1665830950.04007,0,0
1665830950.05209,0,0
1665830950.06438,0,0
1665830950.07616,0,0
1665830950.08877,0,0
1665830950.10056,0,0
1665830950.1132,0,0
1665830950.12531,0,0
1665830950.13714,0,0
1665830950.14867,0,0
1665830950.16078,0,0
1665830950.17267,0,0
1665830950.1851,0,0
1665830950.19667,0,0
1665830950.20881,0,0
1665830950.22071,0,0
1665830950.23347,0,0
1665830950.245,0,0
1665830950.25686,0,0
1665830950.26882,0,0
1665830950.28093,0,0
1665830950.29287,0,0
1665830950.30483,0,0
1665830950.31688,0,0
1665830950.32896,0,0
1665830950.34158,0,0
1665830950.35296,0,0
1665830950.36489,0,0
1665830950.37707,0,0
1665830950.38914,0,0
1665830950.40161,0,0
1665830950.41309,0,0
1665830950.4252,0,0
1665830950.43803,0,0
1665830950.44946,0,0
1665830950.46208,0,0
1665830950.4742,0,0
1665830950.48554,0,0
1665830950.49749,0,0
1665830950.50993,0,0
1665830950.52159,0,0
1665830950.53453,0,0
1665830950.54568,0,0
1665830950.55809,0,0
1665830950.56974,0,0
1665830950.58178,0,0
1665830950.59394,0,0
1665830950.60578,0,0
1665830950.61838,0,0
1665830950.63064,0,0
1665830950.64202,0,0
1665830950.65447,0,0
1665830950.66611,0,0
1665830950.67832,0,0
1665830950.69041,0,0
1665830950.70311,0,0
1665830950.7145,0,0
1665830950.72668,0,0
1665830950.73901,0,0
1665830950.7505,0,0
1665830950.76302,0,0
1665830950.77453,0,0
1665830950.78662,0,0
1665830950.7986,0,0
1665830950.8111,0,0
1665830950.82359,0,0
1665830950.83463,0,0
1665830950.84679,0,0
1665830950.85878,0,0
1665830950.87081,0,0
1665830950.88386,0,0
1665830950.89515,0,0
1665830950.90722,0,0
1665830950.91925,0,0
1665830950.93233,0,0
1665830950.94341,0,0
1665830950.95581,0,0
1665830950.96748,0,0
1665830950.97948,0,0
1665830950.99153,0,0
1665830951.00364,0,0
1665830951.01587,0,0
1665830951.02789,0,0
1665830951.04014,0,0
1665830951.05176,0,0
1665830951.06379,0,0
1665830951.07583,0,0
1665830951.08868,0,0
1665830951.09996,0,0
1665830951.11244,0,0
1665830951.12489,0,0
1665830951.13637,0,0
1665830951.14835,0,0
1665830951.16053,0,0
1665830951.17267,0,0
1665830951.18453,0,0
1665830951.19685,0,0
1665830951.20951,0,0
1665830951.22066,0,0
1665830951.23271,0,0
1665830951.24518,0,0
1665830951.25693,0,0
1665830951.26895,0,0
1665830951.28084,0,0
1665830951.29289,0,0
1665830951.30483,0,0
1665830951.31683,0,0
1665830951.32892,0,0
1665830951.34077,0,0
1665830951.35298,0,0
1665830951.36496,0,0
1665830951.37707,0,0
1665830951.38902,0,0
1665830951.40186,0,0
1665830951.41326,0,0
1665830951.42625,0,0
1665830951.43812,0,0
1665830951.44959,0,0
1665830951.46181,0,0
1665830951.4742,0,0
1665830951.48549,0,0
1665830951.49744,0,0
1665830951.50953,0,0
1665830951.52165,0,0
1665830951.53349,0,0
1665830951.54556,0,0
1665830951.55754,0,0
1665830951.56962,0,0
1665830951.58259,0,0
1665830951.59374,0,0
1665830951.60607,0,0
1665830951.6186,0,0
1665830951.62987,0,0
1665830951.64251,0,0
1665830951.65411,0,0
1665830951.66605,0,0
1665830951.67809,0,0
1665830951.69074,0,0
1665830951.70242,0,0
1665830951.71411,0,0
1665830951.72614,0,0
1665830951.73905,0,0
1665830951.75014,0,0
1665830951.76226,0,0
1665830951.77432,0,0
1665830951.78624,0,0
1665830951.79827,0,0
1665830951.81034,0,0
1665830951.8223,0,0
1665830951.8343,0,0
1665830951.84646,0,0
1665830951.85856,0,0
1665830951.87061,0,0
1665830951.88317,0,0
1665830951.89465,0,0
1665830951.90754,0,0
1665830951.91875,0,0
1665830951.93069,0,0
1665830951.94352,0,0
1665830951.95478,0,0
1665830951.967,0,0
1665830951.97887,0,0
1665830951.99158,0,0
1665830952.00347,0,0
1665830952.01506,0,0
1665830952.02742,0,0
1665830952.03901,0,0
1665830952.051,0,0
1665830952.06315,0,0
1665830952.07491,0,0
1665830952.08701,0,0
1665830952.09922,0,0
1665830952.11219,0,0
1665830952.12342,0,0
1665830952.13633,0,0
1665830952.14747,0,0
1665830952.16061,0,0
1665830952.17156,0,0
1665830952.18398,0,0
1665830952.19567,0,0
1665830952.20762,0,0
1665830952.22045,0,0
1665830952.23211,0,0
1665830952.24379,0,0
1665830952.25571,0,0
1665830952.26783,0,0
1665830952.28037,0,0
1665830952.29205,0,0
1665830952.30393,0,0
1665830952.31597,0,0
1665830952.32801,0,0
1665830952.34034,0,0
1665830952.35203,0,0
1665830952.36421,0,0
1665830952.37635,0,0
1665830952.38843,0,0
1665830952.40046,0,0
1665830952.41248,0,0
1665830952.42455,0,0
1665830952.43738,0,0
1665830952.44859,0,0
1665830952.46071,0,0
1665830952.47317,0,0
1665830952.48462,0,0
1665830952.49669,0,0
1665830952.5096,0,0
1665830952.52125,0,0
1665830952.53275,0,0
1665830952.54491,0,0
1665830952.55677,0,0
1665830952.56882,0,0
1665830952.5815,0,0
1665830952.59383,0,0
1665830952.60502,0,0
1665830952.61729,0,0
1665830952.62948,0,0
1665830952.64124,0,0
1665830952.65394,0,0
1665830952.6653,0,0
1665830952.67735,0,0
1665830952.68931,0,0
1665830952.70151,0,0
1665830952.71343,0,0
1665830952.72576,0,0
1665830952.7385,0,0
1665830952.75026,0,0
1665830952.76151,0,0
1665830952.77358,0,0
1665830952.78544,0,0
1665830952.79756,0,0
1665830952.80948,0,0
1665830952.82154,0,0
1665830952.83385,0,0
1665830952.84577,0,0
1665830952.85777,0,0
1665830952.86982,0,0
1665830952.882,0,0
1665830952.89409,0,0
1665830952.90617,0,0
1665830952.91913,0,0
1665830952.93092,0,0
1665830952.94219,0,0
1665830952.95477,0,0
1665830952.96647,0,0
1665830952.97947,0,0
1665830952.99153,0,0
1665830953.00241,0,0
1665830953.01447,0,0
1665830953.02653,0,0
1665830953.03904,0,0
1665830953.05043,0,0
1665830953.06252,0,0
1665830953.07463,0,0
1665830953.08687,0,0
1665830953.09889,0,0
1665830953.11181,0,0
1665830953.12377,0,0
1665830953.13553,0,0
1665830953.14754,0,0
1665830953.15937,0,0
1665830953.17179,0,0
1665830953.18447,0,0
1665830953.19533,0,0
1665830953.20765,0,0
1665830953.21958,0,0
1665830953.23116,0,0
1665830953.24322,0,0
1665830953.25527,0,0
1665830953.26793,0,0
1665830953.27979,0,0
1665830953.29222,0,0
1665830953.3033,0,0
1665830953.31546,0,0
1665830953.32846,0,0
1665830953.34053,0,0
1665830953.35156,0,0
1665830953.36369,0,0
1665830953.37584,0,0
1665830953.38843,0,0
1665830953.39987,0,0
1665830953.41188,0,0
1665830953.42398,0,0
1665830953.43616,0,0
1665830953.44875,0,0
1665830953.46005,0,0
1665830953.47225,0,0
1665830953.48462,0,0
1665830953.49597,0,0
1665830953.50807,0,0
1665830953.52053,0,0
1665830953.53226,0,0
1665830953.54422,0,0
1665830953.55632,0,0
1665830953.56938,0,0
1665830953.58061,0,0
1665830953.59257,0,0
1665830953.60519,0,0
1665830953.61745,0,0
1665830953.6289,0,0
1665830953.64112,0,0
1665830953.65313,0,0
1665830953.66566,0,0
1665830953.6778,0,0
1665830953.68892,0,0
1665830953.70104,0,0
1665830953.71326,0,0
1665830953.72507,0,0
1665830953.73802,0,0
1665830953.74929,0,0
1665830953.76126,0,0
1665830953.77326,0,0
1665830953.7852,0,0
1665830953.79735,0,0
1665830953.80932,0,0
1665830953.8215,0,0
